Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL,Voltage_Range,Discharge_Time_Norm,SOH,Delta_SOH,Rolling_DischargeTime,Rolling_SOH
489,1603.05,466.7142857145518,3.933,3.54,3089.927999999374,3968.33,8067.69,619,0.3929999999999998,0.6176742573112934,0.5566546762589928,-0.000899281,1606.806,0.5584532374100719
490,1601.25,468.4285714281723,3.933,3.539,3080.3430000003427,3968.34,8040.7,618,0.3939999999999997,0.6169806958733094,0.5557553956834532,-0.000899281,1604.95,0.5575539568345323
491,1599.39,466,3.933,3.541,3075.4179999995977,3968.22,8030.36,617,0.3919999999999999,0.616264016,0.5548561151079137,-0.000899281,1603.1,0.5566546762589928
492,1596.76,465,3.932,3.541,3068.3289999999106,3968.33,8005.55,616,0.391,0.6152506453974492,0.5539568345323741,-0.000899281,1601.134,0.5557553956834532
493,1595.45,465.8571428572759,3.932,3.54,3062.343999999576,3932.34,7980.19,615,0.3919999999999999,0.6147458867953608,0.5530575539568345,-0.000899281,1599.1799999999998,0.5548561151079137
494,1595.11,462.8571428572759,3.932,3.54,3056.3279999997467,3932.33,8048.33,614,0.3919999999999999,0.6146148807459638,0.552158273,-0.000899281,1597.592,0.553956835
495,1594.48,464,3.932,3.54,3050.328000000678,3932.33,8023.94,613,0.3919999999999999,0.6143721342426695,0.5512589928057554,-0.000899281,1596.2379999999998,0.5530575539568345
496,1592.42,464.5714285718277,3.931,3.541,3050.3119999989867,3932.31,7964.31,612,0.3900000000000001,0.6135783917080877,0.5503597122302158,-0.000899281,1594.8439999999998,0.5521582733812951
497,1571.39,460.7970000002533,3.928,3.851,2898.391,3850.39,8294.2,611,0.077,0.605475282,0.5494604316546763,-0.000899281,1589.77,0.5512589928057554
498,193552.48,3699.989333332516,4.255,3.325,60060,71118.56,71118.56,610,0.9299999999999997,74.57807575232151,0.5485611510791367,-0.000899281,39981.176,0.5503597122302158
499,1622.37,466.2857142854482,3.921,3.548,3824.383999999613,4904.38,9949.41,609,0.3729999999999998,0.6251184834123222,0.5476618705035972,-0.000899281,39986.628000000004,0.5494604316546763
500,1631.84,470.5714285718277,3.927,3.556,3176.223,4040.22,8225.22,608,0.371,0.6287673871999383,0.5467625899280576,-0.000899281,39994.1,0.5485611510791367
501,1633.38,472,3.93,3.553,3205.120000000112,4076.32,8110.24,607,0.3770000000000002,0.6293607675413248,0.545863309,-0.000899281,40002.292,0.5476618705035972
502,1631.97,473,3.93,3.552,3212.353999999352,4076.35,8099.71,606,0.3780000000000001,0.6288174777482372,0.5449640287769785,-0.000899281,40014.408,0.5467625899280575
503,1629.98,472.7142857145518,3.93,3.552,3205.120000000112,4076.32,8081.28,605,0.3780000000000001,0.6280507070473548,0.5440647482014388,-0.000899281,1629.908,0.5458633093525179
504,1628.67,471,3.931,3.551,3194.2539999997243,4076.25,8087.68,604,0.3799999999999999,0.6275459484452665,0.5431654676258992,-0.000899281,1631.1680000000001,0.5449640287769785
505,1624.9,469.7142857145518,3.931,3.552,3188.285000000149,5889.84,7978.48,603,0.379,0.6260933225445998,0.5422661870503597,-0.000899281,1629.78,0.5440647482014389
506,1621.8,470,3.93,3.551,3170.351,4040.35,8055.2,602,0.379,0.6248988556236272,0.5413669064748201,-0.000899281,1627.464,0.5431654676258992
507,1620.16,469.7142857145518,3.931,3.55,3164.320000000298,4040.32,8074.14,601,0.3810000000000002,0.6242669440912418,0.5404676258992805,-0.000899281,1625.102,0.5422661870503597
508,1616.48,467,3.931,3.55,3154.752000000328,4040.35,8047.68,600,0.3810000000000002,0.6228489962624745,0.539568345,-0.000899281,1622.402,0.5413669064748202
509,1613.69,465.4285714281723,3.931,3.55,3140.3509999997914,4004.35,8067.65,599,0.3810000000000002,0.6217739760335992,0.5386690647482014,-0.000899281,1619.4060000000002,0.5404676258992805
510,1611.23,466,3.931,3.55,3134.218999999576,4004.22,8097.34,598,0.3810000000000002,0.620826109,0.5377697841726619,-0.000899281,1616.672,0.539568345
511,1608,464.1251428574324,3.931,3.55,3125.827000000514,4004.23,8038.12,597,0.3810000000000002,0.6195815512657495,0.5368705035971223,-0.000899281,1613.912,0.5386690647482014
512,1606.38,465.8571428572759,3.93,3.55,3116.311999999918,4004.31,8026.2,596,0.38000000000000034,0.6189573459715639,0.5359712230215827,-0.000899281,1611.156,0.5377697841726619
513,1604.12,464.5714285718277,3.929,3.549,3111.496000000276,3968.3,8063.44,595,0.3799999999999999,0.618086541,0.5350719424460432,-0.000899281,1608.684,0.5368705035971223
514,1600.99,463.2857142854482,3.929,3.55,3104.311999999918,3968.31,8059.84,594,0.379,0.6168805147767117,0.5341726618705036,-0.000899281,1606.1439999999998,0.5359712230215827
515,1597.84,462,3.93,3.551,3092.3590000011027,3968.36,8067.94,593,0.379,0.6156667822602396,0.533273381,-0.000899281,1603.466,0.5350719424460432
516,1650.84,497.5714285718277,3.931,3.55,3080.313000000082,3968.31,7989.05,592,0.3810000000000002,0.6360883134897699,0.5323741007194245,-0.000899281,1612.034,0.5341726618705037
517,1641.83,496,3.928,3.528,3248.2810000004247,4112.28,8169.72,591,0.3999999999999999,0.6326166531807498,0.5314748201438849,-0.000899281,1619.124,0.533273381
518,1637.02,492,3.926,3.53,3218.3521666675806,4112.31,8182.17,590,0.39600000000000035,0.6307633028936924,0.5305755395683454,-0.000899281,1625.704,0.5323741007194245
519,1634.02,490.2857142854482,3.926,3.533,3200.344000000506,4076.34,8132.03,589,0.39300000000000024,0.629607367,0.5296762589928058,-0.000899281,1632.31,0.5314748201438849
520,1631.72,492,3.925,3.533,3188.375,4076.38,8100.64,588,0.3919999999999999,0.6287211497707393,0.5287769784172662,-0.000899281,1639.086,0.5305755395683454
521,1629.76,489,3.926,3.534,3176.3279999997467,4076.33,8145.16,587,0.39200000000000035,0.6279659384271568,0.5278776978417267,-0.000899281,1634.87,0.5296762589928058
522,1593.31,482.4060000004247,3.91,3.84,3003.3590000011027,3955.36,8453.28,586,0.07,0.6139213193079798,0.5269784172661871,-0.000899281,1625.166,0.5287769784172662
523,1608.38,479,3.908,3.849,2909.9129999997094,3824.31,8289.66,585,0.059,0.6197279697915462,0.5260791366906474,-0.000899281,1619.438,0.5278776978417267
524,1619.12,483,3.916,3.544,3086.3430000003427,3968.34,8217.97,584,0.3719999999999999,0.62386622,0.5251798561151079,-0.000899281,1616.458,0.5269784172661871
525,1630.69,488,3.924,3.538,3134.25,4004.25,8202.12,583,0.3860000000000001,0.6283242785034485,0.5242805755395683,-0.000899281,1616.252,0.5260791366906474
526,1632.84,488,3.926,3.689,3138,4032,8161.72,582,0.2370000000000001,0.6291526991099294,0.5233812949640287,-0.000899281,1616.868,0.5251798561151079
527,1632.59,493,3.925,3.554,3176.25,4040.25,8165.25,581,0.371,0.6290563711324316,0.5224820143884892,-0.000899281,1624.724,0.5242805755395683
528,1631.66,492,3.923,3.532,3176.436999999918,4040.44,8193.94,580,0.391,0.628698031,0.5215827338129496,-0.000899281,1629.3799999999999,0.5233812949640286
529,1628.91,490,3.923,3.532,3170.436999999918,4040.44,8170.84,579,0.391,0.6276384233036643,0.520683453,-0.000899281,1631.338,0.5224820143884892
530,1624.72,486.8571428572759,3.923,3.532,3161.9129999997094,4040.31,8182.62,578,0.391,0.6260239664008014,0.5197841726618705,-0.000899281,1630.144,0.5215827338129496
531,1619.78,484,3.922,3.533,3146.25,4040.25,8145.19,577,0.38900000000000023,0.6241205255654452,0.5188848920863309,-0.000899281,1627.532,0.520683453
532,1616.09,482.5714285718277,3.923,3.534,3134.343999999576,4004.34,8156.94,576,0.38900000000000023,0.6226987246175778,0.5179856115107914,-0.000899281,1624.232,0.5197841726618705
533,1614.12,481,3.923,3.535,3122.344000000506,4004.34,8154.88,575,0.3879999999999999,0.6219396601548953,0.5170863309352518,-0.000899281,1620.724,0.5188848920863309
534,1611.97,481,3.923,3.536,3116.186999999918,4004.19,8128.19,574,0.387,0.6211112395484144,0.5161870503597122,-0.000899281,1617.336,0.5179856115107914
535,1610.59,481.2857142854482,3.923,3.537,3110.313000000082,4004.31,8130.94,573,0.3860000000000001,0.6205795091126266,0.5152877697841727,-0.000899281,1614.5099999999998,0.5170863309352518
536,1609.47,478.2857142854482,3.923,3.536,3104.311999999918,3968.31,8135.09,572,0.387,0.6201479597734366,0.5143884892086331,-0.000899281,1612.4479999999999,0.5161870503597121
537,1607.94,480,3.923,3.536,3097.1749999998137,3968.38,8132.94,571,0.387,0.6195584325511502,0.5134892086330936,-0.000899281,1610.818,0.5152877697841727
538,1606.59,480,3.922,3.536,3092.313000000082,3968.31,8122,570,0.3860000000000001,0.619038261,0.512589928,-0.000899281,1609.312,0.5143884892086331
539,1605.38,478.7142857145518,3.922,3.536,3086.313000000082,3968.31,8171.12,569,0.3860000000000001,0.6185720340615728,0.5116906474820144,-0.000899281,1607.994,0.5134892086330936
540,1603.78,478,3.922,3.536,3080.311999999918,3968.31,8153.44,568,0.3860000000000001,0.617955535,0.5107913669064749,-0.000899281,1606.632,0.512589928
541,1602.5,477.4285714281723,3.922,3.536,3075.537800000049,3968.31,8144.31,567,0.3860000000000001,0.6174623357607983,0.5098920863309353,-0.000899281,1605.238,0.5116906474820144
542,1601.22,476,3.921,3.536,3074.375,3932.38,8172.5,566,0.3849999999999998,0.6169691365160097,0.5089928057553957,-0.000899281,1603.8939999999998,0.5107913669064749
543,1599.28,477,3.92,3.536,3068.343999999576,3932.34,8131.25,565,0.3839999999999999,0.6162216314106268,0.5080935251798561,-0.000899281,1602.432,0.5098920863309353
544,1597.38,476,3.919,3.536,3068.2809999994934,3932.28,8127,564,0.383,0.6154895387816437,0.5071942446043165,-0.000899281,1600.832,0.5089928057553956
545,1595.94,477,3.918,3.537,3062.343999999576,3932.34,8145.03,563,0.3810000000000002,0.6149346896312565,0.5062949640287769,-0.000899281,1599.264,0.5080935251798561
546,1560.38,469.2190000005066,3.906,3.847,2893.563000000082,3845.56,8441.22,562,0.059,0.6012329981119716,0.5053956834532374,-0.000899281,1590.84,0.5071942446043166
547,1573.31,464,3.903,3.858,2780.313000000082,3716.31,8305.56,561,0.045,0.606215081,0.5044964028776978,-0.000899281,1585.258,0.5062949640287769
548,1583.19,468.4285714281723,3.909,3.549,2967.513000000268,3860.31,8254.94,560,0.3599999999999999,0.6100219627788694,0.5035971223021583,-0.000899281,1582.04,0.5053956834532374
550,1593.81,471,3.917,3.542,3038.313000000082,3896.31,8099.31,558,0.375,0.6141139752629753,0.5017985611510791,-0.001798561,1581.326,0.5043165467625899
551,1591.38,471.4285714281723,3.916,3.539,3044.313000000082,3932.31,8162.19,557,0.3769999999999998,0.6131776673216969,0.5008992805755396,-0.000899281,1580.4140000000002,0.5032374100719424
552,1589.44,469,3.916,3.54,3038.375,3896.38,8171.88,556,0.3759999999999999,0.6124301622163141,0.5,-0.000899281,1586.226,0.5021582733812949
553,1587.25,470,3.915,3.541,3032.375,3896.38,8179.62,555,0.3740000000000001,0.6115863291334335,0.49910071942446044,-0.000899281,1589.014,0.5010791366906475
554,1587.25,469,3.917,3.541,3032.311999999918,3896.31,8095.81,554,0.3759999999999999,0.6115863291334335,0.4982014388489209,-0.000899281,1589.826,0.5
555,1583,467,3.915,3.541,3026.375,3896.38,8116.62,553,0.3740000000000001,0.6099487535159711,0.4973021582733813,-0.000899281,1587.664,0.49910071942446044
556,1587.38,473.1428571427241,3.916,3.541,3020.375,3896.38,8140.44,552,0.375,0.6116364196817323,0.49640287769784175,-0.000899281,1586.864,0.4982014388489208
557,1587.56,471.8571428572759,3.915,3.54,3038.25,3896.25,8125.81,551,0.375,0.6117057758255307,0.49550359712230213,-0.000899281,1586.488,0.49730215827338126
558,1585.62,470.5714285718277,3.915,3.539,3038.375,3896.38,8154.56,550,0.3759999999999999,0.6109582707201479,0.49460431654676257,-0.000899281,1586.162,0.49640287769784175
559,1580.88,466.2857142854482,3.915,3.539,3032.375,3896.38,8115.69,549,0.3759999999999999,0.609131892,0.493705036,-0.000899281,1584.8880000000001,0.4955035971223022
560,1576.5,465,3.914,3.541,3020.313000000082,3896.31,8073.81,548,0.3730000000000002,0.6074442261010288,0.49280575539568344,-0.000899281,1583.5880000000002,0.49460431654676257
561,1574.88,463.7142857145518,3.913,3.542,3008.313000000082,3860.31,8095.31,547,0.371,0.6068200208068432,0.4919064748201439,-0.000899281,1581.0880000000002,0.493705036
562,1573.19,463.7142857145518,3.914,3.543,3002.313000000082,3860.31,8071.69,546,0.371,0.6061688436789581,0.4910071942446043,-0.000899281,1578.214,0.4928057553956834
563,1572,462,3.915,3.545,2990.313000000082,3860.31,8059.56,545,0.3700000000000001,0.6057103225060686,0.49010791366906475,-0.000899281,1575.49,0.49190647482014394
564,1571.38,462,3.916,3.544,2981.7879999997094,3860.19,8058.75,544,0.3719999999999999,0.6054714291218741,0.4892086330935252,-0.000899281,1573.59,0.4910071942446043
565,1570.88,461.4857142847032,3.916,3.545,2978.3120000008494,3860.31,8085.06,543,0.371,0.6052787731668786,0.48830935251798563,-0.000899281,1572.466,0.49010791366906475
566,1570.5,462.2857142854482,3.916,3.545,2978.25,3860.25,8078.81,542,0.371,0.605132355,0.48741007194244607,-0.000899281,1571.59,0.48920863309352514
567,1570.38,463.2857142854482,3.916,3.544,2974.712999999523,3860.31,8134.12,541,0.3719999999999999,0.605086117,0.48651079136690645,-0.000899281,1571.028,0.4883093525179857
568,1569,460.2857142854482,3.916,3.543,2972.25,3824.25,8127.69,540,0.3729999999999998,0.6045543867760952,0.4856115107913669,-0.000899281,1570.428,0.487410072
569,1566.88,462,3.915,3.545,2966.3120000008494,3824.31,8148.88,539,0.3700000000000001,0.6037375255269141,0.4847122302158273,-0.000899281,1569.528,0.4865107913669064
570,1539.88,461.99950000084937,3.9,3.856,2786.375,3745.38,8359.75,538,0.044,0.5933341039571534,0.48381294964028776,-0.000899281,1563.328,0.4856115107913669
571,1553.06,455,3.901,3.861,2701.175000000745,3644.38,8343.62,537,0.04,0.5984125149308365,0.4829136690647482,-0.000899281,1559.8400000000001,0.4847122302158273
572,1559.44,458,3.907,3.552,2918.313,3788.31,8197.44,536,0.355,0.600870805,0.48201438848920863,-0.000899281,1557.652,0.48381294964028776
573,1563.94,460,3.91,3.551,2931.5129999984056,3788.31,8202.06,535,0.359,0.602604709,0.48111510791366907,-0.000899281,1556.64,0.48291366906474825
574,1569.94,462.4285714291036,3.913,3.548,2948.313,3824.31,8150,534,0.36499999999999977,0.6049165799714868,0.4802158273381295,-0.000899281,1557.252,0.48201438848920863
575,1572,463.7142857145518,3.913,3.547,2972.3120000008494,3824.31,8186.25,533,0.36599999999999966,0.6057103225060686,0.47931654676258995,-0.000899281,1563.676,0.48111510791366907
576,1564.88,461,3.911,3.545,2978.375,3860.38,8145.06,532,0.3660000000000001,0.6029669017069318,0.4784172661870504,-0.000899281,1566.04,0.4802158273381295
577,1563.19,460.2857142854482,3.91,3.547,2954.375,3824.38,8161.38,531,0.363,0.6023157245790467,0.47751798561151076,-0.000899281,1566.7900000000002,0.4793165467625899
578,1560.12,457.7142857145518,3.909,3.547,2948.375,3824.38,8118.81,530,0.36199999999999966,0.6011328170153739,0.4766187050359712,-0.000899281,1566.026,0.4784172661870503
579,1564.81,462,3.909,3.547,2942.375,3824.38,8092.5,529,0.36199999999999966,0.6029399298732323,0.47571942446043164,-0.000899281,1565,0.4775179856115108
580,1556.56,456.4285714291036,3.909,3.546,2960.375,3824.38,8101.94,528,0.363,0.5997611066158054,0.4748201438848921,-0.000899281,1561.912,0.47661870503597115
581,1553.69,454,3.909,3.548,2936.3120000008494,3788.31,8083.25,527,0.36099999999999977,0.598655261,0.4739208633093525,-0.000899281,1559.674,0.47571942446043164
582,1555.31,456,3.91,3.548,2930.375,3788.38,8107.44,526,0.3620000000000001,0.5992794667283166,0.47302158273381295,-0.000899281,1558.098,0.4748201438848921
583,1553.69,456,3.911,3.549,2930.313,3788.31,8081.31,525,0.3620000000000001,0.598655261,0.4721223021582734,-0.000899281,1556.812,0.47392086330935246
584,1553.12,456,3.911,3.549,2930.375,3788.38,8061,524,0.3620000000000001,0.598435634,0.4712230215827338,-0.000899281,1554.474,0.473021583
585,1553.38,456,3.911,3.549,2930.25,3788.25,8091.75,523,0.3620000000000001,0.5985358147420337,0.47032374100719426,-0.000899281,1553.838,0.4721223021582734
586,1553.38,456,3.911,3.548,2930.375,3788.38,8052.81,522,0.363,0.5985358147420337,0.4694244604316547,-0.000899281,1553.776,0.4712230215827338
587,1553.19,457.70542857050896,3.909,3.548,2930.375,3788.38,8038.25,521,0.36099999999999977,0.5984626054791353,0.4685251798561151,-0.000899281,1553.352,0.4703237410071942
588,1552.56,458.1428571436554,3.908,3.548,2924.25,3788.25,8041,520,0.3599999999999999,0.5982198589758408,0.4676258992805755,-0.000899281,1553.126,0.46942446043165464
589,1550,455,3.908,3.548,2924.3120000008494,3788.31,8038.88,519,0.3599999999999999,0.5972334604862636,0.46672661870503596,-0.000899281,1552.502,0.4685251798561151
590,1547.06,452.5714285708964,3.908,3.548,2917.1120000015944,3788.31,8054.69,518,0.3599999999999999,0.5961006434708896,0.4658273381294964,-0.000899281,1551.238,0.46762589928057546
591,1542.75,449.5714285708964,3.908,3.549,2906.3120000008494,3788.31,8022.56,517,0.359,0.5944399491388278,0.46492805755395683,-0.000899281,1549.112,0.46672661870503596
592,1540.38,449.1999999992549,3.908,3.551,2894.4370000008494,3752.44,8014.31,516,0.35699999999999976,0.5935267599121489,0.46402877697841727,-0.000899281,1546.55,0.4658273381294964
593,1539.25,449.1999999992549,3.908,3.572,2888.375,3752.38,8041.12,515,0.33599999999999985,0.5930913574538589,0.4631294964028777,-0.000899281,1543.8880000000001,0.46492805755395683
594,1518.88,453.625,3.9,3.86,2702.375,3654.38,8371.5,514,0.040000000000000036,0.5852425538473395,0.46223021582733814,-0.000899281,1537.6640000000002,0.4640287769784173
595,188502.37,4050.016999999061,4.246,3.329,57869.98599999957,68924.86,68924.86,513,0.9170000000000003,72.63220822255616,0.4613309352517986,-0.000899281,38928.726,0.4631294964028777
596,1543.52,448.7142857145518,3.884,3.591,3419.383999999613,4580.38,10408.8,512,0.2929999999999997,0.594736639,0.460431655,-0.000899281,38928.88,0.46223021582733814
597,1562.53,453,3.898,3.574,2924.319000000134,3788.32,8303.94,511,0.3240000000000003,0.6020614187184525,0.4595323741007194,-0.000899281,38933.31,0.4613309352517986
598,1569.5,456,3.903,3.568,2984.255999999121,3824.26,8189.92,510,0.33499999999999996,0.6047470427310908,0.45863309352517984,-0.000899281,38939.36,0.46043165467625896
599,1572.04,458.5714285708964,3.905,3.566,3002.3499999996275,3860.35,8177.38,509,0.33899999999999997,0.6057257349824683,0.4577338129496403,-0.000899281,38949.992,0.4595323741007194
600,1572.86,456,3.906,3.565,3008.226999999956,3860.23,8153.15,508,0.3410000000000002,0.606041691,0.4568345323741007,-0.000899281,1564.09,0.4586330935251799
